timestamp, utilization.gpu [%], utilization.memory [%], power.draw [W], memory.used [MiB]
2026/02/15 20:05:39.023, 99 %, 28 %, 85.07 W, 1055 MiB
2026/02/15 20:05:41.023, 99 %, 28 %, 84.91 W, 1055 MiB
2026/02/15 20:05:43.023, 99 %, 29 %, 84.97 W, 1055 MiB
2026/02/15 20:05:45.023, 99 %, 30 %, 84.88 W, 1055 MiB
2026/02/15 20:05:47.024, 99 %, 29 %, 84.89 W, 1055 MiB
2026/02/15 20:05:49.024, 99 %, 29 %, 84.82 W, 1055 MiB
2026/02/15 20:05:51.024, 99 %, 29 %, 84.91 W, 1055 MiB
2026/02/15 20:05:53.024, 99 %, 28 %, 84.90 W, 1055 MiB
2026/02/15 20:05:55.025, 99 %, 28 %, 85.04 W, 1055 MiB
2026/02/15 20:05:57.025, 99 %, 28 %, 85.14 W, 1055 MiB
2026/02/15 20:05:59.025, 99 %, 29 %, 85.12 W, 1049 MiB
2026/02/15 20:06:01.025, 99 %, 29 %, 85.06 W, 1049 MiB
2026/02/15 20:06:03.026, 99 %, 29 %, 84.96 W, 1049 MiB
2026/02/15 20:06:05.026, 99 %, 29 %, 84.87 W, 1049 MiB
2026/02/15 20:06:07.026, 99 %, 29 %, 84.88 W, 1049 MiB
2026/02/15 20:06:09.026, 99 %, 29 %, 84.80 W, 1049 MiB
2026/02/15 20:06:11.027, 99 %, 28 %, 84.91 W, 1049 MiB
2026/02/15 20:06:13.027, 99 %, 28 %, 85.05 W, 1049 MiB
2026/02/15 20:06:15.027, 99 %, 28 %, 85.17 W, 1049 MiB
2026/02/15 20:06:17.027, 99 %, 28 %, 85.06 W, 1049 MiB
2026/02/15 20:06:19.028, 99 %, 30 %, 85.03 W, 1049 MiB
2026/02/15 20:06:21.028, 99 %, 29 %, 84.85 W, 1049 MiB
2026/02/15 20:06:23.028, 99 %, 29 %, 84.86 W, 1049 MiB
2026/02/15 20:06:25.029, 99 %, 29 %, 84.79 W, 1049 MiB
2026/02/15 20:06:27.029, 6 %, 1 %, 39.38 W, 1049 MiB
2026/02/15 20:06:29.029, 99 %, 28 %, 84.54 W, 1049 MiB
2026/02/15 20:06:31.029, 99 %, 28 %, 85.03 W, 1049 MiB
2026/02/15 20:06:33.029, 99 %, 28 %, 85.19 W, 1049 MiB
2026/02/15 20:06:35.030, 99 %, 28 %, 85.20 W, 1049 MiB
2026/02/15 20:06:37.030, 99 %, 28 %, 85.10 W, 1049 MiB
2026/02/15 20:06:39.030, 99 %, 31 %, 85.12 W, 1049 MiB
2026/02/15 20:06:41.030, 99 %, 29 %, 84.89 W, 1049 MiB
2026/02/15 20:06:43.031, 99 %, 29 %, 84.82 W, 1049 MiB
2026/02/15 20:06:45.031, 99 %, 29 %, 84.77 W, 1049 MiB
2026/02/15 20:06:47.031, 99 %, 28 %, 84.87 W, 1049 MiB
2026/02/15 20:06:49.031, 99 %, 28 %, 85.03 W, 1049 MiB
2026/02/15 20:06:51.032, 99 %, 28 %, 85.18 W, 1049 MiB
2026/02/15 20:06:53.032, 99 %, 28 %, 85.14 W, 1049 MiB
2026/02/15 20:06:55.032, 99 %, 29 %, 85.17 W, 1049 MiB
2026/02/15 20:06:57.033, 99 %, 30 %, 85.04 W, 1049 MiB
2026/02/15 20:06:59.033, 99 %, 29 %, 85.01 W, 1049 MiB
2026/02/15 20:07:01.033, 99 %, 29 %, 84.98 W, 1049 MiB
2026/02/15 20:07:03.033, 99 %, 29 %, 84.95 W, 1049 MiB
2026/02/15 20:07:05.033, 99 %, 28 %, 84.94 W, 1049 MiB
2026/02/15 20:07:07.033, 99 %, 28 %, 85.01 W, 1049 MiB
2026/02/15 20:07:09.034, 99 %, 28 %, 85.08 W, 1049 MiB
2026/02/15 20:07:11.034, 99 %, 29 %, 85.18 W, 1049 MiB
2026/02/15 20:07:13.034, 99 %, 29 %, 85.18 W, 1049 MiB
2026/02/15 20:07:15.034, 99 %, 29 %, 85.10 W, 1049 MiB
2026/02/15 20:07:17.035, 99 %, 29 %, 85.11 W, 1049 MiB
2026/02/15 20:07:19.035, 99 %, 29 %, 85.05 W, 1049 MiB
2026/02/15 20:07:21.035, 99 %, 29 %, 85.07 W, 1049 MiB
2026/02/15 20:07:23.035, 99 %, 28 %, 85.07 W, 1049 MiB
2026/02/15 20:07:25.036, 99 %, 28 %, 85.18 W, 1049 MiB
2026/02/15 20:07:27.036, 99 %, 28 %, 85.19 W, 1049 MiB
2026/02/15 20:07:29.036, 99 %, 29 %, 85.22 W, 1049 MiB
2026/02/15 20:07:31.036, 99 %, 30 %, 85.26 W, 1049 MiB
2026/02/15 20:07:33.037, 99 %, 29 %, 85.16 W, 1049 MiB
2026/02/15 20:07:35.037, 99 %, 29 %, 84.99 W, 1049 MiB
2026/02/15 20:07:37.037, 6 %, 1 %, 39.29 W, 1049 MiB
2026/02/15 20:07:39.037, 99 %, 29 %, 84.62 W, 1049 MiB
2026/02/15 20:07:41.037, 99 %, 28 %, 84.84 W, 1049 MiB
2026/02/15 20:07:43.038, 99 %, 28 %, 85.04 W, 1049 MiB
2026/02/15 20:07:45.038, 99 %, 28 %, 85.25 W, 1049 MiB
2026/02/15 20:07:47.038, 99 %, 28 %, 85.14 W, 1049 MiB
2026/02/15 20:07:49.038, 99 %, 29 %, 85.14 W, 1062 MiB
2026/02/15 20:07:51.039, 99 %, 30 %, 84.96 W, 1058 MiB
2026/02/15 20:07:53.039, 99 %, 29 %, 84.85 W, 1057 MiB
2026/02/15 20:07:55.039, 99 %, 29 %, 84.74 W, 1060 MiB
2026/02/15 20:07:57.039, 99 %, 29 %, 84.81 W, 1062 MiB
2026/02/15 20:07:59.039, 99 %, 28 %, 84.89 W, 1059 MiB
2026/02/15 20:08:01.040, 99 %, 29 %, 84.95 W, 1056 MiB
2026/02/15 20:08:03.040, 99 %, 28 %, 85.19 W, 1055 MiB
2026/02/15 20:08:05.040, 99 %, 28 %, 85.18 W, 1055 MiB
2026/02/15 20:08:07.040, 99 %, 29 %, 85.13 W, 1055 MiB
2026/02/15 20:08:09.040, 99 %, 29 %, 85.15 W, 1055 MiB
2026/02/15 20:08:11.041, 99 %, 29 %, 85.28 W, 1055 MiB
2026/02/15 20:08:13.041, 99 %, 30 %, 85.08 W, 1055 MiB
2026/02/15 20:08:15.041, 99 %, 29 %, 84.96 W, 1055 MiB
2026/02/15 20:08:17.041, 99 %, 29 %, 84.92 W, 1055 MiB
2026/02/15 20:08:19.042, 99 %, 29 %, 84.87 W, 1055 MiB
2026/02/15 20:08:21.042, 99 %, 29 %, 84.88 W, 1055 MiB
2026/02/15 20:08:23.042, 99 %, 29 %, 84.84 W, 1055 MiB
2026/02/15 20:08:25.043, 99 %, 29 %, 85.03 W, 1055 MiB
2026/02/15 20:08:27.043, 99 %, 28 %, 85.13 W, 1055 MiB
2026/02/15 20:08:29.043, 99 %, 29 %, 85.08 W, 1055 MiB
2026/02/15 20:08:31.043, 99 %, 29 %, 85.12 W, 1055 MiB
2026/02/15 20:08:33.044, 99 %, 29 %, 85.12 W, 1055 MiB
2026/02/15 20:08:35.044, 99 %, 30 %, 85.03 W, 1055 MiB
2026/02/15 20:08:37.044, 99 %, 29 %, 85.00 W, 1055 MiB
2026/02/15 20:08:39.044, 99 %, 29 %, 84.88 W, 1055 MiB
2026/02/15 20:08:41.045, 99 %, 29 %, 84.89 W, 1055 MiB
2026/02/15 20:08:43.045, 99 %, 28 %, 84.96 W, 1055 MiB
2026/02/15 20:08:45.045, 1 %, 0 %, 37.39 W, 1055 MiB
2026/02/15 20:08:47.045, 99 %, 28 %, 76.75 W, 1055 MiB
2026/02/15 20:08:49.046, 99 %, 28 %, 85.22 W, 1055 MiB
2026/02/15 20:08:51.046, 99 %, 28 %, 85.21 W, 1055 MiB
2026/02/15 20:08:53.046, 99 %, 28 %, 85.25 W, 1055 MiB
2026/02/15 20:08:55.046, 99 %, 28 %, 85.26 W, 1055 MiB
2026/02/15 20:08:57.047, 99 %, 29 %, 85.16 W, 1055 MiB
2026/02/15 20:08:59.047, 99 %, 30 %, 85.24 W, 1055 MiB
2026/02/15 20:09:01.047, 99 %, 29 %, 85.15 W, 1055 MiB
2026/02/15 20:09:03.047, 99 %, 29 %, 85.07 W, 1055 MiB
2026/02/15 20:09:05.047, 99 %, 29 %, 85.03 W, 1055 MiB
2026/02/15 20:09:07.048, 99 %, 28 %, 85.06 W, 1055 MiB
2026/02/15 20:09:09.048, 99 %, 28 %, 84.95 W, 1055 MiB
2026/02/15 20:09:11.048, 99 %, 28 %, 85.12 W, 1055 MiB
2026/02/15 20:09:13.048, 99 %, 29 %, 85.25 W, 1055 MiB
2026/02/15 20:09:15.048, 99 %, 29 %, 85.22 W, 1055 MiB
2026/02/15 20:09:17.049, 99 %, 29 %, 85.27 W, 1055 MiB
2026/02/15 20:09:19.049, 99 %, 29 %, 85.21 W, 1055 MiB
2026/02/15 20:09:21.049, 99 %, 31 %, 85.22 W, 1055 MiB
2026/02/15 20:09:23.049, 99 %, 29 %, 85.16 W, 1055 MiB
2026/02/15 20:09:25.049, 99 %, 29 %, 85.07 W, 1055 MiB
2026/02/15 20:09:27.050, 99 %, 29 %, 85.07 W, 1055 MiB
2026/02/15 20:09:29.050, 99 %, 29 %, 84.94 W, 1055 MiB
2026/02/15 20:09:31.050, 99 %, 28 %, 85.02 W, 1055 MiB
2026/02/15 20:09:33.050, 99 %, 28 %, 85.16 W, 1055 MiB
2026/02/15 20:09:35.050, 99 %, 28 %, 85.25 W, 1055 MiB
2026/02/15 20:09:37.051, 99 %, 28 %, 85.27 W, 1055 MiB
2026/02/15 20:09:39.051, 99 %, 29 %, 85.33 W, 1055 MiB
2026/02/15 20:09:41.051, 99 %, 29 %, 85.42 W, 1055 MiB
2026/02/15 20:09:43.051, 99 %, 30 %, 85.32 W, 1055 MiB
2026/02/15 20:09:45.051, 99 %, 29 %, 85.27 W, 1055 MiB
2026/02/15 20:09:47.052, 99 %, 29 %, 85.13 W, 1055 MiB
2026/02/15 20:09:49.052, 99 %, 29 %, 85.10 W, 1055 MiB
2026/02/15 20:09:51.052, 99 %, 29 %, 85.18 W, 1055 MiB
2026/02/15 20:09:53.052, 1 %, 0 %, 37.56 W, 1055 MiB
2026/02/15 20:09:55.052, 99 %, 29 %, 76.83 W, 1055 MiB
2026/02/15 20:09:57.053, 99 %, 28 %, 85.16 W, 1055 MiB
2026/02/15 20:09:59.053, 99 %, 28 %, 85.25 W, 1055 MiB
2026/02/15 20:10:01.053, 99 %, 28 %, 85.22 W, 1055 MiB
2026/02/15 20:10:03.053, 99 %, 29 %, 85.35 W, 1055 MiB
2026/02/15 20:10:05.054, 99 %, 29 %, 85.15 W, 1055 MiB
2026/02/15 20:10:07.054, 99 %, 31 %, 85.18 W, 1055 MiB
2026/02/15 20:10:09.054, 99 %, 30 %, 85.07 W, 1055 MiB
2026/02/15 20:10:11.054, 99 %, 29 %, 85.02 W, 1055 MiB
2026/02/15 20:10:13.054, 99 %, 29 %, 84.97 W, 1055 MiB
2026/02/15 20:10:15.055, 99 %, 29 %, 84.98 W, 1055 MiB
2026/02/15 20:10:17.055, 99 %, 29 %, 85.08 W, 1055 MiB
2026/02/15 20:10:19.055, 99 %, 28 %, 85.12 W, 1055 MiB
2026/02/15 20:10:21.055, 99 %, 28 %, 85.19 W, 1055 MiB
2026/02/15 20:10:23.055, 99 %, 28 %, 85.22 W, 1055 MiB
2026/02/15 20:10:25.056, 99 %, 29 %, 85.25 W, 1055 MiB
2026/02/15 20:10:27.056, 99 %, 29 %, 85.17 W, 1055 MiB
2026/02/15 20:10:29.056, 99 %, 29 %, 85.17 W, 1058 MiB
2026/02/15 20:10:31.056, 99 %, 30 %, 84.98 W, 1063 MiB
2026/02/15 20:10:33.056, 99 %, 29 %, 84.82 W, 1069 MiB
2026/02/15 20:10:35.056, 99 %, 29 %, 84.86 W, 1064 MiB
2026/02/15 20:10:37.057, 99 %, 29 %, 84.87 W, 1061 MiB
2026/02/15 20:10:39.057, 99 %, 28 %, 84.89 W, 1054 MiB
2026/02/15 20:10:41.057, 99 %, 28 %, 84.98 W, 1054 MiB
2026/02/15 20:10:43.057, 99 %, 28 %, 85.09 W, 1054 MiB
2026/02/15 20:10:45.058, 99 %, 29 %, 85.02 W, 1054 MiB
2026/02/15 20:10:47.058, 99 %, 29 %, 85.13 W, 1054 MiB
2026/02/15 20:10:49.058, 99 %, 29 %, 84.92 W, 1054 MiB
2026/02/15 20:10:51.058, 99 %, 29 %, 84.76 W, 1054 MiB
2026/02/15 20:10:53.058, 99 %, 29 %, 84.78 W, 1054 MiB
2026/02/15 20:10:55.059, 99 %, 28 %, 84.82 W, 1054 MiB
2026/02/15 20:10:57.059, 99 %, 29 %, 85.04 W, 1054 MiB
2026/02/15 20:10:59.059, 99 %, 28 %, 85.07 W, 1042 MiB
2026/02/15 20:11:01.059, 6 %, 1 %, 56.79 W, 1042 MiB
2026/02/15 20:11:03.059, 99 %, 28 %, 60.97 W, 1041 MiB
2026/02/15 20:11:05.060, 99 %, 28 %, 85.17 W, 1038 MiB
2026/02/15 20:11:07.060, 99 %, 29 %, 85.16 W, 1038 MiB
2026/02/15 20:11:09.060, 99 %, 29 %, 85.01 W, 1038 MiB
2026/02/15 20:11:11.060, 99 %, 29 %, 84.99 W, 1038 MiB
2026/02/15 20:11:13.060, 99 %, 29 %, 84.95 W, 1038 MiB
2026/02/15 20:11:15.061, 99 %, 29 %, 84.96 W, 1038 MiB
2026/02/15 20:11:17.061, 99 %, 28 %, 85.10 W, 1042 MiB
2026/02/15 20:11:19.061, 99 %, 28 %, 85.17 W, 1065 MiB
2026/02/15 20:11:21.061, 99 %, 28 %, 85.25 W, 1064 MiB
2026/02/15 20:11:23.062, 99 %, 28 %, 85.21 W, 1054 MiB
2026/02/15 20:11:25.062, 99 %, 29 %, 85.35 W, 1049 MiB
2026/02/15 20:11:27.062, 99 %, 31 %, 85.40 W, 1052 MiB
2026/02/15 20:11:29.063, 99 %, 29 %, 85.23 W, 1051 MiB
2026/02/15 20:11:31.063, 99 %, 29 %, 85.27 W, 1047 MiB
2026/02/15 20:11:33.063, 99 %, 29 %, 85.26 W, 1045 MiB
2026/02/15 20:11:35.063, 99 %, 29 %, 85.03 W, 1062 MiB
2026/02/15 20:11:37.064, 99 %, 28 %, 85.07 W, 1064 MiB
2026/02/15 20:11:39.064, 99 %, 28 %, 85.11 W, 1070 MiB
2026/02/15 20:11:41.064, 99 %, 28 %, 85.21 W, 1057 MiB
2026/02/15 20:11:43.064, 99 %, 28 %, 85.25 W, 1044 MiB
2026/02/15 20:11:45.064, 99 %, 29 %, 85.32 W, 1044 MiB
2026/02/15 20:11:47.064, 99 %, 29 %, 85.13 W, 1044 MiB
2026/02/15 20:11:49.065, 99 %, 29 %, 84.97 W, 1044 MiB
2026/02/15 20:11:51.065, 99 %, 29 %, 85.03 W, 1044 MiB
2026/02/15 20:11:53.065, 99 %, 29 %, 85.03 W, 1044 MiB
2026/02/15 20:11:55.065, 99 %, 28 %, 85.10 W, 1044 MiB
2026/02/15 20:11:57.066, 99 %, 28 %, 85.15 W, 1044 MiB
2026/02/15 20:11:59.066, 99 %, 28 %, 85.21 W, 1044 MiB
2026/02/15 20:12:01.066, 99 %, 29 %, 85.20 W, 1044 MiB
2026/02/15 20:12:03.066, 99 %, 30 %, 85.21 W, 1044 MiB
2026/02/15 20:12:05.066, 99 %, 29 %, 85.05 W, 1044 MiB
2026/02/15 20:12:07.067, 99 %, 29 %, 84.92 W, 1044 MiB
2026/02/15 20:12:09.067, 99 %, 29 %, 84.87 W, 1044 MiB
2026/02/15 20:12:11.067, 6 %, 1 %, 39.38 W, 1044 MiB
2026/02/15 20:12:13.067, 99 %, 28 %, 84.36 W, 1054 MiB
2026/02/15 20:12:15.068, 99 %, 28 %, 84.94 W, 1050 MiB
2026/02/15 20:12:17.068, 99 %, 28 %, 84.97 W, 1050 MiB
2026/02/15 20:12:19.068, 99 %, 28 %, 85.08 W, 1045 MiB
2026/02/15 20:12:21.068, 99 %, 29 %, 85.03 W, 1045 MiB
2026/02/15 20:12:23.068, 99 %, 30 %, 84.84 W, 1045 MiB
2026/02/15 20:12:25.069, 99 %, 29 %, 84.82 W, 1045 MiB
2026/02/15 20:12:27.069, 99 %, 29 %, 84.89 W, 1045 MiB
2026/02/15 20:12:29.069, 99 %, 29 %, 84.79 W, 1045 MiB
2026/02/15 20:12:31.069, 99 %, 28 %, 84.90 W, 1045 MiB
2026/02/15 20:12:33.070, 99 %, 28 %, 84.98 W, 1045 MiB
2026/02/15 20:12:35.073, 99 %, 28 %, 85.03 W, 1045 MiB
2026/02/15 20:12:37.073, 99 %, 28 %, 85.10 W, 1045 MiB
2026/02/15 20:12:39.074, 99 %, 29 %, 85.04 W, 1045 MiB
2026/02/15 20:12:41.074, 99 %, 30 %, 84.82 W, 1045 MiB
2026/02/15 20:12:43.074, 99 %, 29 %, 84.80 W, 1045 MiB
2026/02/15 20:12:45.074, 99 %, 29 %, 84.90 W, 1045 MiB
2026/02/15 20:12:47.075, 99 %, 29 %, 84.80 W, 1045 MiB
2026/02/15 20:12:49.075, 99 %, 28 %, 84.86 W, 1045 MiB
2026/02/15 20:12:51.075, 99 %, 28 %, 85.04 W, 1045 MiB
2026/02/15 20:12:53.075, 99 %, 28 %, 85.09 W, 1045 MiB
2026/02/15 20:12:55.075, 99 %, 29 %, 84.98 W, 1045 MiB
2026/02/15 20:12:57.076, 99 %, 29 %, 84.99 W, 1045 MiB
2026/02/15 20:12:59.076, 99 %, 29 %, 84.90 W, 1045 MiB
2026/02/15 20:13:01.076, 99 %, 29 %, 84.75 W, 1045 MiB
2026/02/15 20:13:03.076, 99 %, 29 %, 84.70 W, 1045 MiB
2026/02/15 20:13:05.077, 99 %, 28 %, 84.88 W, 1045 MiB
2026/02/15 20:13:07.077, 99 %, 28 %, 84.99 W, 1045 MiB
2026/02/15 20:13:09.077, 99 %, 28 %, 85.03 W, 1045 MiB
2026/02/15 20:13:11.077, 99 %, 28 %, 85.15 W, 1045 MiB
2026/02/15 20:13:13.078, 99 %, 28 %, 85.22 W, 1045 MiB
2026/02/15 20:13:15.078, 99 %, 29 %, 85.07 W, 1045 MiB
2026/02/15 20:13:17.078, 99 %, 29 %, 84.85 W, 1045 MiB
2026/02/15 20:13:19.078, 99 %, 29 %, 85.00 W, 1045 MiB
2026/02/15 20:13:21.079, 6 %, 1 %, 39.31 W, 1046 MiB
2026/02/15 20:13:23.079, 99 %, 28 %, 84.90 W, 1045 MiB
2026/02/15 20:13:25.079, 99 %, 29 %, 85.13 W, 1045 MiB
2026/02/15 20:13:27.079, 99 %, 28 %, 85.18 W, 1045 MiB
2026/02/15 20:13:29.080, 99 %, 28 %, 85.24 W, 1045 MiB
2026/02/15 20:13:31.080, 99 %, 28 %, 85.38 W, 1045 MiB
2026/02/15 20:13:33.080, 99 %, 28 %, 85.18 W, 1045 MiB
2026/02/15 20:13:35.080, 99 %, 31 %, 85.24 W, 1045 MiB
2026/02/15 20:13:37.080, 99 %, 29 %, 85.13 W, 1045 MiB
2026/02/15 20:13:39.081, 99 %, 29 %, 85.06 W, 1045 MiB
2026/02/15 20:13:41.081, 99 %, 28 %, 85.00 W, 1045 MiB
2026/02/15 20:13:43.081, 99 %, 28 %, 85.11 W, 1045 MiB
2026/02/15 20:13:45.081, 99 %, 28 %, 85.14 W, 1045 MiB
2026/02/15 20:13:47.082, 99 %, 29 %, 85.27 W, 1045 MiB
2026/02/15 20:13:49.082, 99 %, 28 %, 85.25 W, 1045 MiB
2026/02/15 20:13:51.082, 99 %, 29 %, 85.20 W, 1045 MiB
2026/02/15 20:13:53.082, 99 %, 30 %, 85.13 W, 1045 MiB
2026/02/15 20:13:55.082, 99 %, 29 %, 85.05 W, 1045 MiB
2026/02/15 20:13:57.083, 99 %, 29 %, 84.97 W, 1045 MiB
2026/02/15 20:13:59.083, 99 %, 28 %, 85.00 W, 1045 MiB
2026/02/15 20:14:01.083, 99 %, 29 %, 84.93 W, 1045 MiB
2026/02/15 20:14:03.083, 99 %, 28 %, 85.10 W, 1045 MiB
2026/02/15 20:14:05.084, 99 %, 28 %, 85.21 W, 1045 MiB
2026/02/15 20:14:07.084, 99 %, 29 %, 85.29 W, 1045 MiB
2026/02/15 20:14:09.084, 99 %, 28 %, 85.25 W, 1045 MiB
2026/02/15 20:14:11.084, 99 %, 29 %, 85.09 W, 1045 MiB
2026/02/15 20:14:13.084, 99 %, 29 %, 85.10 W, 1045 MiB
2026/02/15 20:14:15.085, 99 %, 29 %, 85.00 W, 1045 MiB
2026/02/15 20:14:17.085, 99 %, 29 %, 85.11 W, 1045 MiB
2026/02/15 20:14:19.085, 99 %, 28 %, 85.07 W, 1045 MiB
2026/02/15 20:14:21.085, 99 %, 28 %, 85.28 W, 1045 MiB
2026/02/15 20:14:23.085, 99 %, 28 %, 85.19 W, 1045 MiB
2026/02/15 20:14:25.086, 99 %, 28 %, 85.12 W, 1045 MiB
2026/02/15 20:14:27.086, 99 %, 30 %, 85.11 W, 1045 MiB
2026/02/15 20:14:29.086, 99 %, 29 %, 84.98 W, 1046 MiB
2026/02/15 20:14:31.086, 6 %, 1 %, 39.32 W, 1042 MiB
2026/02/15 20:14:33.087, 99 %, 29 %, 84.75 W, 1042 MiB
2026/02/15 20:14:35.087, 99 %, 29 %, 84.88 W, 1042 MiB
2026/02/15 20:14:37.087, 99 %, 29 %, 84.94 W, 1042 MiB
2026/02/15 20:14:39.087, 99 %, 28 %, 85.00 W, 1042 MiB
2026/02/15 20:14:41.087, 99 %, 28 %, 85.07 W, 1042 MiB
2026/02/15 20:14:43.088, 99 %, 28 %, 85.02 W, 1042 MiB
2026/02/15 20:14:45.088, 99 %, 28 %, 85.04 W, 1042 MiB
2026/02/15 20:14:47.088, 99 %, 29 %, 85.10 W, 1042 MiB
2026/02/15 20:14:49.088, 99 %, 30 %, 84.95 W, 1042 MiB
2026/02/15 20:14:51.089, 99 %, 29 %, 84.88 W, 1042 MiB
2026/02/15 20:14:53.089, 99 %, 29 %, 84.88 W, 1042 MiB
2026/02/15 20:14:55.089, 99 %, 29 %, 84.90 W, 1042 MiB
2026/02/15 20:14:57.089, 99 %, 29 %, 84.87 W, 1042 MiB
2026/02/15 20:14:59.090, 99 %, 28 %, 84.96 W, 1042 MiB
2026/02/15 20:15:01.090, 99 %, 28 %, 85.07 W, 1042 MiB
2026/02/15 20:15:03.090, 99 %, 28 %, 85.09 W, 1042 MiB
2026/02/15 20:15:05.090, 99 %, 28 %, 85.08 W, 1042 MiB
2026/02/15 20:15:07.091, 99 %, 29 %, 85.08 W, 1042 MiB
2026/02/15 20:15:09.091, 99 %, 30 %, 84.88 W, 1042 MiB
2026/02/15 20:15:11.091, 99 %, 29 %, 84.90 W, 1042 MiB
2026/02/15 20:15:13.091, 99 %, 29 %, 84.82 W, 1042 MiB
2026/02/15 20:15:15.092, 99 %, 29 %, 84.95 W, 1042 MiB
2026/02/15 20:15:17.092, 99 %, 28 %, 84.89 W, 1042 MiB
2026/02/15 20:15:19.092, 99 %, 28 %, 84.95 W, 1042 MiB
2026/02/15 20:15:21.092, 99 %, 28 %, 85.10 W, 1042 MiB
2026/02/15 20:15:23.092, 99 %, 28 %, 85.29 W, 1042 MiB
2026/02/15 20:15:25.093, 99 %, 28 %, 85.28 W, 1042 MiB
2026/02/15 20:15:27.093, 99 %, 29 %, 85.16 W, 1042 MiB
2026/02/15 20:15:29.093, 99 %, 30 %, 85.06 W, 1042 MiB
2026/02/15 20:15:31.093, 99 %, 29 %, 84.91 W, 1042 MiB
2026/02/15 20:15:33.094, 99 %, 29 %, 84.93 W, 1042 MiB
2026/02/15 20:15:35.094, 99 %, 29 %, 84.93 W, 1042 MiB
2026/02/15 20:15:37.094, 99 %, 29 %, 84.91 W, 1042 MiB
2026/02/15 20:15:39.094, 6 %, 1 %, 39.46 W, 1042 MiB
2026/02/15 20:15:41.094, 99 %, 28 %, 82.51 W, 1028 MiB
2026/02/15 20:15:43.095, 99 %, 28 %, 84.97 W, 1028 MiB
2026/02/15 20:15:45.095, 99 %, 28 %, 84.96 W, 1028 MiB
2026/02/15 20:15:47.095, 99 %, 28 %, 85.02 W, 1028 MiB
2026/02/15 20:15:49.095, 99 %, 28 %, 84.97 W, 1028 MiB
2026/02/15 20:15:51.096, 99 %, 28 %, 84.87 W, 1028 MiB
2026/02/15 20:15:53.096, 99 %, 28 %, 84.96 W, 1028 MiB
2026/02/15 20:15:55.096, 99 %, 28 %, 85.03 W, 1028 MiB
2026/02/15 20:15:57.096, 99 %, 29 %, 85.10 W, 1028 MiB
2026/02/15 20:15:59.096, 99 %, 29 %, 84.98 W, 1022 MiB
2026/02/15 20:16:01.097, 99 %, 30 %, 84.92 W, 1022 MiB
2026/02/15 20:16:03.097, 99 %, 29 %, 84.81 W, 1022 MiB
2026/02/15 20:16:05.097, 99 %, 29 %, 84.86 W, 1022 MiB
2026/02/15 20:16:07.097, 99 %, 28 %, 84.78 W, 1022 MiB
2026/02/15 20:16:09.098, 99 %, 29 %, 84.80 W, 1022 MiB
2026/02/15 20:16:11.098, 99 %, 28 %, 84.82 W, 1022 MiB
2026/02/15 20:16:13.098, 99 %, 28 %, 84.78 W, 1022 MiB
2026/02/15 20:16:15.098, 99 %, 28 %, 84.86 W, 1022 MiB
2026/02/15 20:16:17.098, 99 %, 28 %, 84.88 W, 1022 MiB
2026/02/15 20:16:19.099, 99 %, 28 %, 84.85 W, 1022 MiB
2026/02/15 20:16:21.099, 99 %, 28 %, 85.00 W, 1022 MiB
